image_id,original,ooi,objects_disappeared,objects_other,n_distinct_objects,masked_area,total_area,height,width,p_masked,entropy,BG,person,bicycle,car,motorcycle,airplane,bus,train,truck,boat,traffic light,fire hydrant,stop sign,parking meter,bench,bird,cat,dog,horse,sheep,cow,elephant,bear,zebra,giraffe,backpack,umbrella,handbag,tie,suitcase,frisbee,skis,snowboard,sports ball,kite,baseball bat,baseball glove,skateboard,surfboard,tennis racket,bottle,wine glass,cup,fork,knife,spoon,bowl,banana,apple,sandwich,orange,broccoli,carrot,hot dog,pizza,donut,cake,chair,couch,potted plant,bed,dining table,toilet,tv,laptop,mouse,remote,keyboard,cell phone,microwave,oven,toaster,sink,refrigerator,book,clock,vase,scissors,teddy bear,hair drier,toothbrush
165,https://s3.amazonaws.com/deepangelai/results/person/db9c90db-52d9-4229-8ad3-ef0f02195d73/original.jpg,person,1,0,1,28644,204800,320,640,0.139863281,4.458171231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,https://s3.amazonaws.com/deepangelai/results/person/78ede701-a9c7-49fd-8900-fb86f38108c0/original.jpg,person,1,11,8,38808,307200,480,640,0.126328125,6.266423008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
167,https://s3.amazonaws.com/deepangelai/results/boat/1bbe9912-a735-4406-b350-4c77b1b0e0f2/original.jpg,boat,1,0,1,19832,1486848,1056,1408,0.013338283,6.215098572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,https://s3.amazonaws.com/deepangelai/results/person/283a4cc3-bbf7-4cbb-a1c1-6659a544ac81/original.jpg,person,1,0,1,157994,163200,408,400,0.96810049,6.781719744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,https://s3.amazonaws.com/deepangelai/results/person/9570c1e5-c643-4afe-bfc5-158ef49c92ee/original.jpg,person,1,0,1,2720,1495552,1016,1472,0.001818726,4.10557293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,https://s3.amazonaws.com/deepangelai/results/cell%20phone/e3093934-109d-44d7-9550-c36889703299/original.jpg,cell%20phone,0,1,1,0,123904,352,352,0,6.41676838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,https://s3.amazonaws.com/deepangelai/results/person/72050a10-6011-4121-b7e0-49febb3efed3/original.jpg,person,1,0,1,56784,621504,664,936,0.091365462,3.828075078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,https://s3.amazonaws.com/deepangelai/results/person/f55269c4-1784-4a86-9137-68d4571d2b0a/original.jpg,person,1,2,3,1210,537600,640,840,0.002250744,6.214250031,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,https://s3.amazonaws.com/deepangelai/results/person/71d883ef-9c1f-454e-9ef4-5ccbc1c6616f/original.jpg,person,2,0,1,64530,152192,328,464,0.42400389,7.199766779,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,https://s3.amazonaws.com/deepangelai/results/person/4c6c5ad8-55a7-4a7b-af21-f214c2b161a8/original.jpg,person,24,6,5,167682,307200,480,640,0.545839844,6.488206859,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,https://s3.amazonaws.com/deepangelai/results/person/3997b8f7-9374-48a2-9578-f941ccf143d2/original.jpg,person,3,2,3,190648,1494592,968,1544,0.127558558,3.400432486,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
176,https://s3.amazonaws.com/deepangelai/results/person/8db83d05-cd38-4681-b981-62a10f415402/original.jpg,person,1,1,2,32802,1486848,1056,1408,0.022061435,4.914378358,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,https://s3.amazonaws.com/deepangelai/results/cat/62f15ffb-db6a-475b-a860-69551737da33/original.jpg,cat,1,4,3,35583,1492352,1048,1424,0.02384357,7.708914948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,https://s3.amazonaws.com/deepangelai/results/person/d3c0b262-d46d-4c1b-a5f1-e9587503f2b3/original.jpg,person,18,0,1,452536,1491968,992,1504,0.303314816,6.603404328,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,https://s3.amazonaws.com/deepangelai/results/person/35c208bd-6207-4fda-86a5-c43e7a705340/original.jpg,person,13,7,4,862251,1496000,1496,1000,0.576370989,3.991662023,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,https://s3.amazonaws.com/deepangelai/results/person/9910f0f6-4ada-4b65-8baa-c3dafd300733/original.jpg,person,1,3,3,244496,253440,528,480,0.964709596,6.203551977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,https://s3.amazonaws.com/deepangelai/results/person/735bc380-54ed-450e-8701-cc800bf12053/original.jpg,person,1,0,1,48364,777600,720,1080,0.062196502,4.824202322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,https://s3.amazonaws.com/deepangelai/results/person/39ae74f1-a337-42c5-9e57-5b20f67df067/original.jpg,person,1,2,3,19690,1483968,1048,1416,0.01326848,7.125890894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,https://s3.amazonaws.com/deepangelai/results/car/a543f981-e018-4649-922b-ccf609263d12/original.jpg,car,4,1,2,826027,1486848,1408,1056,0.55555578,6.275406711,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,https://s3.amazonaws.com/deepangelai/results/bear/49c0839c-79a2-4184-9705-b204950e7141/original.jpg,bear,2,0,1,117615,614400,640,960,0.191430664,7.559584976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,https://s3.amazonaws.com/deepangelai/results/person/02389751-7127-4197-b856-17386221ac2e/original.jpg,person,1,1,2,26265,476288,488,976,0.055145206,5.299099897,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,https://s3.amazonaws.com/deepangelai/results/dog/f74bfe50-bc71-432b-a264-3a5687a58842/original.jpg,dog,1,1,2,118650,1488384,1368,1088,0.079717331,6.230118256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,https://s3.amazonaws.com/deepangelai/results/dog/7db8d573-8419-425e-8b5e-0d163df33e69/original.jpg,dog,1,3,4,155283,485376,768,632,0.319923111,5.474163452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,https://s3.amazonaws.com/deepangelai/results/cat/426ccf0a-bf60-4972-a2ae-e1fb9a524b5a/original.jpg,cat,1,1,2,98,115200,240,480,0.000850694,6.008372389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,https://s3.amazonaws.com/deepangelai/results/person/b4d17fad-e575-463f-85ad-b48f0ef50c96/original.jpg,person,4,0,1,76391,187200,312,600,0.408071581,6.97851206,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,https://s3.amazonaws.com/deepangelai/results/person/006baae2-8251-47ca-9885-374fd9120946/original.jpg,person,1,0,1,2268,285824,464,616,0.007934953,5.301969999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,https://s3.amazonaws.com/deepangelai/results/cat/b5e6ac78-1a83-405c-9cb6-f49cc7894ca3/original.jpg,cat,1,3,2,7221,207872,448,464,0.034737723,6.080267607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,https://s3.amazonaws.com/deepangelai/results/person/788e93db-bc9d-44dd-935e-56de3e1419c6/original.jpg,person,2,0,1,189712,322240,424,760,0.588728898,5.919765143,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,https://s3.amazonaws.com/deepangelai/results/person/35deee60-d32a-4c76-8ce7-d023c1a8bbad/original.jpg,person,1,0,1,263032,775680,808,960,0.339098597,4.570962479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,https://s3.amazonaws.com/deepangelai/results/person/a444cc14-89c2-4b5d-86d1-63d6b6065b51/original.jpg,person,10,0,1,174969,1486848,1056,1408,0.117677799,6.036019237,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,https://s3.amazonaws.com/deepangelai/results/cat/2750de4f-02a3-4acc-aefa-e8d25c1140b9/original.jpg,cat,1,0,1,196650,696000,696,1000,0.282543103,4.28441751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,https://s3.amazonaws.com/deepangelai/results/person/d5c6d1ad-e88e-484e-8109-fb1a723f59a9/original.jpg,person,5,3,3,892552,921600,960,960,0.968480903,4.404440635,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,https://s3.amazonaws.com/deepangelai/results/person/4b1a534d-7126-425f-80c8-de144d19f913/original.jpg,person,1,2,3,42423,115200,288,400,0.368255208,6.233888074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198,https://s3.amazonaws.com/deepangelai/results/person/571b3511-bed0-42b5-8c8e-1e48d9a87466/original.jpg,person,25,3,3,587864,1228800,960,1280,0.478404948,5.096590137,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,https://s3.amazonaws.com/deepangelai/results/dog/4744e9e1-a7cb-4413-a308-deb5003ffda1/original.jpg,dog,1,0,1,118048,480000,600,800,0.245933333,7.702994982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,https://s3.amazonaws.com/deepangelai/results/surfboard/89e1b5a8-4ae4-43ec-8515-0abb43b61474/original.jpg,surfboard,1,7,2,34515,1496000,1000,1496,0.023071524,5.153961589,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,https://s3.amazonaws.com/deepangelai/results/person/06c0c13a-0aba-4370-a998-780e34df857a/original.jpg,person,1,0,1,80850,288640,440,656,0.280106707,3.406246431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,https://s3.amazonaws.com/deepangelai/results/car/08f8d4ba-0b01-4862-85cc-41ea73b73589/original.jpg,car,1,0,1,16770,614400,640,960,0.027294922,6.015341545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,https://s3.amazonaws.com/deepangelai/results/person/aba47c76-d31e-4481-ac72-096896b063bf/original.jpg,person,3,1,2,38420,538752,552,976,0.07131296,3.7571645,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,https://s3.amazonaws.com/deepangelai/results/stop%20sign/7f1bd3d0-428e-4357-94ff-855f7fa5c184/original.jpg,stop%20sign,0,6,3,0,664000,664,1000,0,6.305656369,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,https://s3.amazonaws.com/deepangelai/results/person/2224642f-266b-48fb-9085-e460bdf68e99/original.jpg,person,7,0,1,16080,49280,176,280,0.326298701,6.031097623,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,https://s3.amazonaws.com/deepangelai/results/person/13e9fe52-e2d5-4a1b-9024-92579c0500d1/original.jpg,person,1,2,3,94017,129792,312,416,0.724366679,6.573939754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
207,https://s3.amazonaws.com/deepangelai/results/person/4ffdc0c1-e94c-4e33-b305-e57993e65a65/original.jpg,person,2,1,2,170147,413440,760,544,0.411539764,5.579400894,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,https://s3.amazonaws.com/deepangelai/results/person/693e4ae8-f5a0-4cd9-b1a2-8792442553a6/original.jpg,person,2,1,2,233847,748800,624,1200,0.312295673,5.523472134,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,https://s3.amazonaws.com/deepangelai/results/person/16bd67d6-6132-4519-88da-3a686701da2a/original.jpg,person,1,1,2,78824,512000,800,640,0.153953125,6.460664849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,https://s3.amazonaws.com/deepangelai/results/person/42061d46-67db-4cec-b66d-39f7e40ec2af/original.jpg,person,1,1,2,131035,160000,400,400,0.81896875,5.76751516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,https://s3.amazonaws.com/deepangelai/results/person/a794e9e5-6cd0-4314-bbd1-89582e77b6cd/original.jpg,person,10,4,4,129315,921600,720,1280,0.140315755,5.932153712,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,https://s3.amazonaws.com/deepangelai/results/person/c01b64c8-9294-4f9c-944d-238e17d89d5b/original.jpg,person,1,1,2,257922,480000,600,800,0.5373375,6.206080086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,https://s3.amazonaws.com/deepangelai/results/person/8eee6b62-5251-4316-bc14-fb8c1b9af9c7/original.jpg,person,5,5,4,40221,497664,576,864,0.080819589,5.656762736,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,https://s3.amazonaws.com/deepangelai/results/person/d5b61720-dee6-470e-9efc-1296d1a95f6d/original.jpg,person,14,0,1,130286,187264,304,616,0.695734364,7.293940616,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,https://s3.amazonaws.com/deepangelai/results/person/98708c11-fc39-42a9-90d1-c566a0c80861/original.jpg,person,1,0,1,879284,1486848,1056,1408,0.591374505,6.263108522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,https://s3.amazonaws.com/deepangelai/results/bench/84685226-be29-4c7a-9a1a-5dd29b94d7a6/original.jpg,bench,1,0,1,48440,248064,408,608,0.195272188,7.366604436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,https://s3.amazonaws.com/deepangelai/results/person/8732a2f4-15ab-4de1-a7a2-026ae0d28e57/original.jpg,person,1,1,2,727776,1488384,1632,912,0.488970588,4.316585636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,https://s3.amazonaws.com/deepangelai/results/person/bef373c2-2585-445b-a78a-edb03db8fa7d/original.jpg,person,3,12,4,344272,1496000,1496,1000,0.230128342,4.946256122,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
