image_id,original,angel,object,rating
339,https://s3.amazonaws.com/deepangelai/results/hair%20drier/86796154-406a-4f51-9fce-d293f074c6a8/original.jpg,https://s3.amazonaws.com/deepangelai/results/hair%20drier/86796154-406a-4f51-9fce-d293f074c6a8/box/_100.jpg,hair%20drier,4
340,https://s3.amazonaws.com/deepangelai/results/dog/6504d632-282c-4903-907a-6f6cfb131505/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/6504d632-282c-4903-907a-6f6cfb131505/box/_100.jpg,dog,4
341,https://s3.amazonaws.com/deepangelai/results/dog/363d5b89-8498-460e-8c46-5a7ef34e3b15/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/363d5b89-8498-460e-8c46-5a7ef34e3b15/box/_100.jpg,dog,5
342,https://s3.amazonaws.com/deepangelai/results/car/4096bec0-4d60-4918-9a31-6aa991a58aa8/original.jpg,https://s3.amazonaws.com/deepangelai/results/car/4096bec0-4d60-4918-9a31-6aa991a58aa8/box/_100.jpg,car,4
343,https://s3.amazonaws.com/deepangelai/results/person/68a21aec-ce09-4106-a4d9-798ee8e81cf2/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/68a21aec-ce09-4106-a4d9-798ee8e81cf2/box/_100.jpg,person,3
344,https://s3.amazonaws.com/deepangelai/results/teddy%20bear/c9156af1-465a-49be-a2fc-f36f8fd63756/original.jpg,https://s3.amazonaws.com/deepangelai/results/teddy%20bear/c9156af1-465a-49be-a2fc-f36f8fd63756/box/_100.jpg,teddy%20bear,4
345,https://s3.amazonaws.com/deepangelai/results/cat/7c7eb77b-b2e3-4628-889f-d67b07b5e40c/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/7c7eb77b-b2e3-4628-889f-d67b07b5e40c/box/_100.jpg,cat,5
346,https://s3.amazonaws.com/deepangelai/results/person/fe9247a1-a043-44e0-936e-cdec9fbc85d3/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/fe9247a1-a043-44e0-936e-cdec9fbc85d3/box/_100.jpg,person,5
347,https://s3.amazonaws.com/deepangelai/results/person/92c0a2e7-ec4e-4a1c-9f93-a157af0017e3/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/92c0a2e7-ec4e-4a1c-9f93-a157af0017e3/box/_100.jpg,person,4
348,https://s3.amazonaws.com/deepangelai/results/cat/93cac407-4b43-446b-bc6a-46b0d4e39b34/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/93cac407-4b43-446b-bc6a-46b0d4e39b34/box/_100.jpg,cat,5
349,https://s3.amazonaws.com/deepangelai/results/dog/2b37369d-0942-43a8-a547-445104e684b5/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/2b37369d-0942-43a8-a547-445104e684b5/box/_100.jpg,dog,4
350,https://s3.amazonaws.com/deepangelai/results/person/4256cace-f398-4cb8-ae7b-a8eab392e079/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/4256cace-f398-4cb8-ae7b-a8eab392e079/box/_100.jpg,person,5
351,https://s3.amazonaws.com/deepangelai/results/person/0d911fa9-cb24-48c1-8a8f-d260fa748375/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/0d911fa9-cb24-48c1-8a8f-d260fa748375/box/_100.jpg,person,4
352,https://s3.amazonaws.com/deepangelai/results/person/16c77e69-006c-43fd-a9e1-a1be3e01d994/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/16c77e69-006c-43fd-a9e1-a1be3e01d994/box/_100.jpg,person,5
353,https://s3.amazonaws.com/deepangelai/results/person/d31fd9a7-4404-4fe1-9296-479879305800/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/d31fd9a7-4404-4fe1-9296-479879305800/box/_100.jpg,person,5
354,https://s3.amazonaws.com/deepangelai/results/person/638f20d8-5da5-4eed-93cf-126c80b8da09/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/638f20d8-5da5-4eed-93cf-126c80b8da09/box/_100.jpg,person,5
355,https://s3.amazonaws.com/deepangelai/results/car/e8d78cc2-27a6-4da3-aaba-0febe2bfd825/original.jpg,https://s3.amazonaws.com/deepangelai/results/car/e8d78cc2-27a6-4da3-aaba-0febe2bfd825/box/_100.jpg,car,1
356,https://s3.amazonaws.com/deepangelai/results/person/05a44f30-0488-4d53-b365-45a2362c88cd/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/05a44f30-0488-4d53-b365-45a2362c88cd/box/_100.jpg,person,5
357,https://s3.amazonaws.com/deepangelai/results/person/a4c39627-1995-4e12-8bf1-9db34e3ad4d3/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/a4c39627-1995-4e12-8bf1-9db34e3ad4d3/box/_100.jpg,person,5
358,https://s3.amazonaws.com/deepangelai/results/person/be00e157-8ae5-4878-b345-b6edfd5f9221/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/be00e157-8ae5-4878-b345-b6edfd5f9221/box/_100.jpg,person,2
359,https://s3.amazonaws.com/deepangelai/results/person/8c3cee23-9000-4928-a0b5-6ebd8c3bdee7/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/8c3cee23-9000-4928-a0b5-6ebd8c3bdee7/box/_100.jpg,person,5
360,https://s3.amazonaws.com/deepangelai/results/dog/66c345d3-61e2-4d60-9532-bfbc46e40fe7/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/66c345d3-61e2-4d60-9532-bfbc46e40fe7/box/_100.jpg,dog,4
361,https://s3.amazonaws.com/deepangelai/results/car/cad54fa0-2dd8-45c7-8e4c-ebc61f3acb80/original.jpg,https://s3.amazonaws.com/deepangelai/results/car/cad54fa0-2dd8-45c7-8e4c-ebc61f3acb80/box/_100.jpg,car,5
362,https://s3.amazonaws.com/deepangelai/results/tennis%20racket/415f8db6-1362-476f-ac8b-faafb95c3105/original.jpg,https://s3.amazonaws.com/deepangelai/results/tennis%20racket/415f8db6-1362-476f-ac8b-faafb95c3105/box/_100.jpg,tennis%20racket,4
363,https://s3.amazonaws.com/deepangelai/results/person/82f59272-238f-499a-9bc6-3c359ef937f9/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/82f59272-238f-499a-9bc6-3c359ef937f9/box/_100.jpg,person,5
364,https://s3.amazonaws.com/deepangelai/results/person/256beee5-b307-4fea-9c74-6e8ea2945a83/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/256beee5-b307-4fea-9c74-6e8ea2945a83/box/_100.jpg,person,5
365,https://s3.amazonaws.com/deepangelai/results/person/7996f265-4796-4aa1-96fb-153880ac07df/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/7996f265-4796-4aa1-96fb-153880ac07df/box/_100.jpg,person,3
366,https://s3.amazonaws.com/deepangelai/results/elephant/75402e30-193c-4548-98f3-c7a0c2475f79/original.jpg,https://s3.amazonaws.com/deepangelai/results/elephant/75402e30-193c-4548-98f3-c7a0c2475f79/box/_100.jpg,elephant,5
367,https://s3.amazonaws.com/deepangelai/results/person/c6a52b90-b407-4e33-ae7b-07c9d21c8741/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/c6a52b90-b407-4e33-ae7b-07c9d21c8741/box/_100.jpg,person,3
368,https://s3.amazonaws.com/deepangelai/results/person/f9e3bb2f-8ae6-409e-8e47-de24f4995d8b/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/f9e3bb2f-8ae6-409e-8e47-de24f4995d8b/box/_100.jpg,person,5
369,https://s3.amazonaws.com/deepangelai/results/sheep/130f8317-dc1c-40ae-ba19-c3051a1273bf/original.jpg,https://s3.amazonaws.com/deepangelai/results/sheep/130f8317-dc1c-40ae-ba19-c3051a1273bf/box/_100.jpg,sheep,5
370,https://s3.amazonaws.com/deepangelai/results/bicycle/9428708e-d035-42c8-adfa-fcf78c31b5f8/original.jpg,https://s3.amazonaws.com/deepangelai/results/bicycle/9428708e-d035-42c8-adfa-fcf78c31b5f8/box/_100.jpg,bicycle,5
371,https://s3.amazonaws.com/deepangelai/results/person/835ba4c3-352c-4df5-807d-d491b32dcb49/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/835ba4c3-352c-4df5-807d-d491b32dcb49/box/_100.jpg,person,4
372,https://s3.amazonaws.com/deepangelai/results/person/db269aa2-2b2a-4739-9695-7c5ca7c80345/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/db269aa2-2b2a-4739-9695-7c5ca7c80345/box/_100.jpg,person,5
373,https://s3.amazonaws.com/deepangelai/results/truck/9fe7fe98-5acd-4075-861c-526eee6e5eeb/original.jpg,https://s3.amazonaws.com/deepangelai/results/truck/9fe7fe98-5acd-4075-861c-526eee6e5eeb/box/_100.jpg,truck,5
374,https://s3.amazonaws.com/deepangelai/results/cat/a3e629e4-dfbf-47fc-a54f-204eef24b574/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/a3e629e4-dfbf-47fc-a54f-204eef24b574/box/_100.jpg,cat,5
375,https://s3.amazonaws.com/deepangelai/results/person/e7977704-d937-481a-9b6d-fa06162b01a5/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/e7977704-d937-481a-9b6d-fa06162b01a5/box/_100.jpg,person,4
376,https://s3.amazonaws.com/deepangelai/results/dog/b8b35eae-9d17-4a96-9f00-652a188972ae/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/b8b35eae-9d17-4a96-9f00-652a188972ae/box/_100.jpg,dog,5
377,https://s3.amazonaws.com/deepangelai/results/person/ff99dcbc-4d94-4c9a-83db-3e8343901267/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/ff99dcbc-4d94-4c9a-83db-3e8343901267/box/_100.jpg,person,5
378,https://s3.amazonaws.com/deepangelai/results/dog/ad1cea21-c409-4f33-b428-48c5621ccc5e/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/ad1cea21-c409-4f33-b428-48c5621ccc5e/box/_100.jpg,dog,5
379,https://s3.amazonaws.com/deepangelai/results/potted%20plant/aef0cfce-073d-4eea-bc7e-acb792d14c97/original.jpg,https://s3.amazonaws.com/deepangelai/results/potted%20plant/aef0cfce-073d-4eea-bc7e-acb792d14c97/box/_100.jpg,potted%20plant,5
380,https://s3.amazonaws.com/deepangelai/results/cow/5d0f93e4-dba4-4f7f-8f61-77cc00158492/original.jpg,https://s3.amazonaws.com/deepangelai/results/cow/5d0f93e4-dba4-4f7f-8f61-77cc00158492/box/_100.jpg,cow,4
381,https://s3.amazonaws.com/deepangelai/results/person/0516945d-d0b4-4229-aa52-4e4069171159/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/0516945d-d0b4-4229-aa52-4e4069171159/box/_100.jpg,person,3
382,https://s3.amazonaws.com/deepangelai/results/person/66b7c868-7721-4529-9b55-c18478338074/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/66b7c868-7721-4529-9b55-c18478338074/box/_100.jpg,person,5
383,https://s3.amazonaws.com/deepangelai/results/dog/bffe92b0-ccdf-45de-940d-5f28f9fa754b/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/bffe92b0-ccdf-45de-940d-5f28f9fa754b/box/_100.jpg,dog,5
384,https://s3.amazonaws.com/deepangelai/results/person/792fd63f-7293-4a01-a68c-b0c3e253c9ed/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/792fd63f-7293-4a01-a68c-b0c3e253c9ed/box/_100.jpg,person,5
385,https://s3.amazonaws.com/deepangelai/results/person/b79d57b9-4ed3-42fa-b48a-2d5dd937b2cf/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/b79d57b9-4ed3-42fa-b48a-2d5dd937b2cf/box/_100.jpg,person,4
386,https://s3.amazonaws.com/deepangelai/results/person/b7d481f5-7b7d-4fb4-a64d-d5e642c85a9b/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/b7d481f5-7b7d-4fb4-a64d-d5e642c85a9b/box/_100.jpg,person,4
387,https://s3.amazonaws.com/deepangelai/results/person/2c97185e-c7ef-4747-afed-524bea709bf0/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/2c97185e-c7ef-4747-afed-524bea709bf0/box/_100.jpg,person,5
388,https://s3.amazonaws.com/deepangelai/results/person/ce9c7ab7-c0d3-4754-b03a-ca665fbdd449/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/ce9c7ab7-c0d3-4754-b03a-ca665fbdd449/box/_100.jpg,person,4
389,https://s3.amazonaws.com/deepangelai/results/laptop/aa012b07-3e47-4906-8978-3dc28e739e19/original.jpg,https://s3.amazonaws.com/deepangelai/results/laptop/aa012b07-3e47-4906-8978-3dc28e739e19/box/_100.jpg,laptop,5
390,https://s3.amazonaws.com/deepangelai/results/bicycle/e096effa-16e8-4f7e-b358-56a468953528/original.jpg,https://s3.amazonaws.com/deepangelai/results/bicycle/e096effa-16e8-4f7e-b358-56a468953528/box/_100.jpg,bicycle,5
391,https://s3.amazonaws.com/deepangelai/results/person/745d2a58-02ab-4f7a-884d-62722b77d3e2/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/745d2a58-02ab-4f7a-884d-62722b77d3e2/box/_100.jpg,person,5
392,https://s3.amazonaws.com/deepangelai/results/person/a6031791-4ded-459a-bf3a-a9c358196397/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/a6031791-4ded-459a-bf3a-a9c358196397/box/_100.jpg,person,5
393,https://s3.amazonaws.com/deepangelai/results/person/82f9b34c-c017-40f0-919a-0fb94b070aec/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/82f9b34c-c017-40f0-919a-0fb94b070aec/box/_100.jpg,person,5
394,https://s3.amazonaws.com/deepangelai/results/person/ca0300cf-6afc-4304-b0cd-7af422c1c79f/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/ca0300cf-6afc-4304-b0cd-7af422c1c79f/box/_100.jpg,person,5
395,https://s3.amazonaws.com/deepangelai/results/bench/6eda04a7-2ddb-4c84-8f47-98a5146b5d48/original.jpg,https://s3.amazonaws.com/deepangelai/results/bench/6eda04a7-2ddb-4c84-8f47-98a5146b5d48/box/_100.jpg,bench,5
396,https://s3.amazonaws.com/deepangelai/results/cat/7d36bf09-d3f9-491e-90af-e94a0089e4fc/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/7d36bf09-d3f9-491e-90af-e94a0089e4fc/box/_100.jpg,cat,5
397,https://s3.amazonaws.com/deepangelai/results/person/3beb5064-c9ff-40ce-8d7c-8d35efd74cfc/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/3beb5064-c9ff-40ce-8d7c-8d35efd74cfc/box/_100.jpg,person,4
398,https://s3.amazonaws.com/deepangelai/results/person/d2e5beb6-965a-4be7-bd24-3f422a8a563e/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/d2e5beb6-965a-4be7-bd24-3f422a8a563e/box/_100.jpg,person,5
399,https://s3.amazonaws.com/deepangelai/results/dog/8d8d5466-0ffa-48f7-ac19-ab7b45716c3d/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/8d8d5466-0ffa-48f7-ac19-ab7b45716c3d/box/_100.jpg,dog,1
400,https://s3.amazonaws.com/deepangelai/results/person/25ef940d-9d09-47b6-9d05-8cdca658af6f/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/25ef940d-9d09-47b6-9d05-8cdca658af6f/box/_100.jpg,person,2
401,https://s3.amazonaws.com/deepangelai/results/person/0dbbeb25-0f86-4525-9c5a-c3a72f21f3c6/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/0dbbeb25-0f86-4525-9c5a-c3a72f21f3c6/box/_100.jpg,person,5
402,https://s3.amazonaws.com/deepangelai/results/cat/a2ebec5f-efec-42b6-9e49-8c0a298e8825/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/a2ebec5f-efec-42b6-9e49-8c0a298e8825/box/_100.jpg,cat,5
403,https://s3.amazonaws.com/deepangelai/results/skis/bcd6c66c-6c9d-4bce-9f1e-26a0241b5b6b/original.jpg,https://s3.amazonaws.com/deepangelai/results/skis/bcd6c66c-6c9d-4bce-9f1e-26a0241b5b6b/box/_100.jpg,skis,4
404,https://s3.amazonaws.com/deepangelai/results/cat/1423e5bf-1c69-4a82-9e70-f868fbaeb7cc/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/1423e5bf-1c69-4a82-9e70-f868fbaeb7cc/box/_100.jpg,cat,5
405,https://s3.amazonaws.com/deepangelai/results/person/cba87777-5754-467b-bebe-78d7a1b818eb/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/cba87777-5754-467b-bebe-78d7a1b818eb/box/_100.jpg,person,1
406,https://s3.amazonaws.com/deepangelai/results/person/c941e19c-2c4e-43bb-b1db-e05f82cda440/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/c941e19c-2c4e-43bb-b1db-e05f82cda440/box/_100.jpg,person,5
407,https://s3.amazonaws.com/deepangelai/results/person/c615a1da-963a-4c70-a279-e9c48227876c/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/c615a1da-963a-4c70-a279-e9c48227876c/box/_100.jpg,person,4
408,https://s3.amazonaws.com/deepangelai/results/person/9fb00ad0-af6b-4ba8-8d5d-db45407634c5/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/9fb00ad0-af6b-4ba8-8d5d-db45407634c5/box/_100.jpg,person,5
409,https://s3.amazonaws.com/deepangelai/results/motorcycle/a53edd6b-d2d5-4dc0-a4ab-5ca9bbdbd8f1/original.jpg,https://s3.amazonaws.com/deepangelai/results/motorcycle/a53edd6b-d2d5-4dc0-a4ab-5ca9bbdbd8f1/box/_100.jpg,motorcycle,5
410,https://s3.amazonaws.com/deepangelai/results/person/1076bfaf-c862-46d1-928f-249974e346a4/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/1076bfaf-c862-46d1-928f-249974e346a4/box/_100.jpg,person,4
411,https://s3.amazonaws.com/deepangelai/results/person/7c2b0a47-4c0c-44eb-b146-427781bce4ce/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/7c2b0a47-4c0c-44eb-b146-427781bce4ce/box/_100.jpg,person,5
412,https://s3.amazonaws.com/deepangelai/results/keyboard/521fc57a-dd85-4ece-ab52-fcada8e8504b/original.jpg,https://s3.amazonaws.com/deepangelai/results/keyboard/521fc57a-dd85-4ece-ab52-fcada8e8504b/box/_100.jpg,keyboard,3
413,https://s3.amazonaws.com/deepangelai/results/dog/ffa3d469-2049-4d8e-866a-e11f119541e0/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/ffa3d469-2049-4d8e-866a-e11f119541e0/box/_100.jpg,dog,5
414,https://s3.amazonaws.com/deepangelai/results/person/f52348af-ac0b-4ff5-a065-dc9e77063c4c/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/f52348af-ac0b-4ff5-a065-dc9e77063c4c/box/_100.jpg,person,5
415,https://s3.amazonaws.com/deepangelai/results/person/af4ed21c-9491-4140-bf64-05cb669f7e08/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/af4ed21c-9491-4140-bf64-05cb669f7e08/box/_100.jpg,person,5
416,https://s3.amazonaws.com/deepangelai/results/dog/cccdef51-ed0c-40f8-bb74-6d73c58b86b1/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/cccdef51-ed0c-40f8-bb74-6d73c58b86b1/box/_100.jpg,dog,2
417,https://s3.amazonaws.com/deepangelai/results/person/85d40934-f42c-4ced-8190-8f24f68fb424/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/85d40934-f42c-4ced-8190-8f24f68fb424/box/_100.jpg,person,4
